app_name,user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
Professional Construction - The Simulation,vihzyandswag,0,0,0,1,0,0
,PandaCommandaa,0,0,0,0,0,0
Depth Crawler Gold Coat,76561198075393345,1,0,0,0,0,0
,theartemka7,0,0,0,0,0,0
,76561198079480538,0,0,0,0,0,0
,76561198063224545,0,0,0,0,0,0
,76561198023025897,0,0,0,0,0,0
,JazzWazz,0,0,0,0,0,0
Kronos Soundtrack,76561198058418903,1,0,0,0,0,0
,76561198075635048,0,0,0,0,0,0
,76561198098315991,0,0,0,0,0,0
,kevinbaconismyfam,0,0,0,0,0,0
,76561198191010871,0,0,0,0,0,0
,voltika,0,0,0,0,0,0
,76561198063119247,0,0,0,0,0,0
,mini_me_hl2,0,0,0,0,0,0
,76561198135631832,0,0,0,0,0,0
,76561198060363099,0,0,0,0,0,0
,sweglord360,0,0,0,0,0,0
,76561198091979082,0,0,0,0,0,0
,76561198079351819,0,0,0,0,0,0
,76561198024730826,0,0,0,0,0,0
,76561198071104006,0,0,0,0,0,0
,76561198034664008,0,0,0,0,0,0
,MattaPuttasPT,0,0,0,0,0,0
,76561198008602817,0,0,0,0,0,0
,ignorant_fool,0,0,0,0,0,0
,DarthRhys,0,0,0,0,0,0
,76561198069485291,0,0,0,0,0,0
,emotionalhaze,0,0,0,0,0,0
Bugspeed Collider,76561198070696104,1,0,0,0,0,0
,76561198054372218,0,0,0,0,0,0
,76561198051637301,0,0,0,0,0,0
,76561198043472122,0,0,0,0,0,0
Gods vs Humans,76561197967649169,1,0,0,0,0,1
,EecaggawS,0,0,0,0,0,0
,76561198004011791,0,0,0,0,0,0
VR Ping Pong Paradise,76561198090672407,0,0,0,0,0,0
Fantasy Grounds - Token Pack 53: More Monsters (Token Pack),Gawzilla,0,0,0,0,0,1
,76561198043167692,0,0,0,0,0,0
VR GirlFriend,76561198081556976,0,0,0,0,0,0
,ozi10,0,0,0,0,0,0
,76561198090913602,0,0,0,0,0,0
,Ci3lPhant0mhive,0,0,0,0,0,0
"""Toy Knife"" Dagger",herseyboy,1,0,0,0,0,0
Breakroom,76561198139694944,0,0,0,0,0,0
,GreenRush,0,0,0,0,0,0
How to Survive,itlikesme,1,1,0,0,0,0
,76561198072658528,0,0,0,0,0,0
,76561198114554166,0,0,0,0,0,0
,76561198068157989,0,0,0,0,0,0
,76561197961631213,0,0,0,0,0,0
Soundtracks,76561198056401947,1,1,0,0,0,0
,76561198067145969,0,0,0,0,0,0
Space Codex,76561198045262828,0,0,0,0,0,0
Fantasy Grounds - Call of Cthulhu: Crack'd and Cook'd Manse (CoC),76561198084621253,0,0,0,0,0,1
,smorgon,0,0,0,0,0,0
,76561198072135750,0,0,0,0,0,0
,76561198060300166,0,0,0,0,0,0
,dude420,0,0,0,0,0,0
,The_1_N_Onlyy,0,0,0,0,0,0
AI War: Ancient Shadows,76561198096876379,0,0,0,0,0,1
,troll_zz2,0,0,0,0,0,0
,Failkills007,0,0,0,0,0,0
,76561198036071187,0,0,0,0,0,0
,76561198057397596,0,0,0,0,0,0
,76561198097829823,0,0,0,0,0,0
,76561197992771118,0,0,0,0,0,0
,76561198035599374,0,0,0,0,0,0
Europa Universalis IV: Republican Music Pack,76561198088108580,0,0,0,1,0,1
,76561198046514215,0,0,0,0,0,0
,rockspawn,0,0,0,0,0,0
,76561198059180662,0,0,0,0,0,0
,76561198070218050,0,0,0,0,0,0
,76561198073158808,0,0,0,0,0,0
,76561198076329363,0,0,0,0,0,0
Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan & Double Trouble - “Cold Shot”,76561198027784860,0,0,0,1,0,0
,jacej3,0,0,0,0,0,0
State of Anarchy,76561198090145875,1,0,0,1,0,0
,76561198075600087,0,0,0,0,0,0
,76561198075590712,0,0,0,0,0,0
Rocksmith® 2014 – Black Label Society Song Pack,76561198093737741,0,0,0,1,0,0
Star Story: The Horizon Escape,g0d1325,0,1,0,0,0,0
,76561198086539426,0,0,0,0,0,0
,76561198050502764,0,0,0,0,0,0
,76561198066207186,0,0,0,0,0,0
Another Perspective,76561198043087257,0,1,0,0,0,0
,76561198069580458,0,0,0,0,0,0
DarkMaus,hayleyaeon,1,0,0,0,0,0
Crookz - The Big Heist,76561198049291386,0,0,0,1,0,1
,pootheman,0,0,0,0,0,0
,Nessies_Nine_Iron,0,0,0,0,0,0
,malthiusau,0,0,0,0,0,0
MachRace,bowguyz,0,0,1,0,0,0
Blade Kitten: Comic Pack - Dirty Angels,76561198055338658,1,1,0,0,0,0
,76561198027216286,0,0,0,0,0,0
,76561198013535273,0,0,0,0,0,0
Overload,bbl4d352,0,0,0,0,0,0
,76561198065179039,0,0,0,0,0,0
Late For Work,76561197983944271,0,0,0,0,0,0
,76561198044501507,0,0,0,0,0,0
,76561198053836143,0,0,0,0,0,0
,76561198114905522,0,0,0,0,0,0
,76561198077266421,0,0,0,0,0,0
,76561198079522604,0,0,0,0,0,0
,76561198101528124,0,0,0,0,0,0
Pinball Evolution VR,iiKayosS,0,0,0,0,0,0
,76561198049642277,0,0,0,0,0,0
TIMEframe Soundtrack,76561198011741465,0,0,0,0,0,0
Iliza Shlesinger: Freezing Hot,76561198074583331,0,0,0,0,0,0
,1Aztec1,0,0,0,0,0,0
,76561198065036700,0,0,0,0,0,0
,76561198042772033,0,0,0,0,0,0
,76561198066274616,0,0,0,0,0,0
,76561198080677891,0,0,0,0,0,0
,76561198042458320,0,0,0,0,0,0
,76561198085502401,0,0,0,0,0,0
EvilQuest,drvadgers,1,1,0,0,0,0
,krisweety,0,0,0,0,0,0
,76561198134287006,0,0,0,0,0,0
,76561198070855204,0,0,0,0,0,0
,iamelwoodblues,0,0,0,0,0,0
,76561198092984441,0,0,0,0,0,0
,Gisarad,0,0,0,0,0,0
,76561198087661209,0,0,0,0,0,0
After Dark Original: Area 51,76561198061119663,0,0,0,0,0,0
,76561198064413834,0,0,0,0,0,0
,76561198074001845,0,0,0,0,0,0
,844564545464,0,0,0,0,0,0
,AusMadDog,0,0,0,0,0,0
,76561198072573871,0,0,0,0,0,0
,76561198075900533,0,0,0,0,0,0
,pingy3,0,0,0,0,0,0
,76561198094858322,0,0,0,0,0,0
,76561198025402421,0,0,0,0,0,0
,76561198014788733,0,0,0,0,0,0
Tom Clancy's Rainbow Six® Siege - Pro League Mira Set,76561198077812755,1,0,0,0,0,0
Fantasy Grounds - Quests of Doom 2 (5E),76561198040278439,0,0,0,0,0,1
,76561198093331710,0,0,0,0,0,0
,76561198081438573,0,0,0,0,0,0
,76561197989544310,0,0,0,0,0,0
Rocksmith® 2014 – Biffy Clyro - “Mountains”,76561198076307555,0,0,0,1,0,0
,76561198077600918,0,0,0,0,0,0
,76561198059994333,0,0,0,0,0,0
,76561198088539105,0,0,0,0,0,0
,76561198086270689,0,0,0,0,0,0
,Mebeninja15902,0,0,0,0,0,0
Disorder,hyeyey,1,0,0,0,0,0
,xPhoeniXxz,0,0,0,0,0,0
,76561198121960547,0,0,0,0,0,0
,76561198243359974,0,0,0,0,0,0
,triggerbeast,0,0,0,0,0,0
Freefall,Hirutha,1,0,0,0,0,0
,76561198104255305,0,0,0,0,0,0
,76561198069902871,0,0,0,0,0,0
,76561198173379753,0,0,0,0,0,0
,certifiedweabooz,0,0,0,0,0,0
Primal Carnage - Pilot Commando DLC,hyperFlOyDuS,1,0,0,0,0,1
,76561198076594663,0,0,0,0,0,0
,76561198119567947,0,0,0,0,0,0
,76561198074435759,0,0,0,0,0,0
,76561197961806938,0,0,0,0,0,0
,76561198043488624,0,0,0,0,0,0
,IE64,0,0,0,0,0,0
,76561198069088719,0,0,0,0,0,0
,76561198036514381,0,0,0,0,0,0
,76561198063187237,0,0,0,0,0,0
,76561198090629356,0,0,0,0,0,0
,TBDZN,0,0,0,0,0,0
Sherlock Holmes: The Awakened - Remastered Edition,76561198071616994,0,1,0,0,0,0
,SteevH,0,0,0,0,0,0
,tmakk1,0,0,0,0,0,0
,76561198067873946,0,0,0,0,0,0
,76561198067725944,0,0,0,0,0,0
,76561198068482595,0,0,0,0,0,0
,76561198072711499,0,0,0,0,0,0
,76561198059507966,0,0,0,0,0,0
,76561198001694147,0,0,0,0,0,0
,2ez2xl,0,0,0,0,0,0
,76561198059724336,0,0,0,0,0,0
Boundless - Adventurer Edition,cw_guy,1,1,0,0,0,0
,EggsAU,0,0,0,0,0,0
,76561198070579461,0,0,0,0,0,0
,Arkvoir,0,0,0,0,0,0
,76561198045200771,0,0,0,0,0,0
,SkittleRage,0,0,0,0,0,0
RollerCoaster Legends,88229933,0,0,0,0,0,0
Tabletop Simulator - Xia: Legends of a Drift System,76561197966647905,0,0,0,1,0,1
,76561198064526570,0,0,0,0,0,0
,hjp18,0,0,0,0,0,0
,76561198025580231,0,0,0,0,0,0
Wings of Luftwaffe Add-on,27073108,0,0,0,1,0,0
,76561198096072666,0,0,0,0,0,0
,nolvatrash,0,0,0,0,0,0
,76561198070480678,0,0,0,0,0,0
,76561198041993369,0,0,0,0,0,0
South Park™: The Stick of Truth™,76561198058175892,1,1,0,0,0,0
,Shadow_wing,0,0,0,0,0,0
,76561198000550272,0,0,0,0,0,0
Nevermind Soundtrack Vol. 1,76561198098752916,0,1,0,0,0,0
,SuperNoah,0,0,0,0,0,0
,fastik4321,0,0,0,0,0,0
,76561198062449070,0,0,0,0,0,0
Sniper Elite 3 - Save Churchill Part 2: Belly of the Beast,Arkexes,1,1,0,0,0,0
Robinson: The Journey,76561198069858151,0,0,0,0,0,0
,oldmatebenny,0,0,0,0,0,0
The Dark Eye: Chains of Satinav,76561197970149680,0,1,0,0,0,0
,76561198034573935,0,0,0,0,0,0
,76561198092658356,0,0,0,0,0,0
,H-Alo,0,0,0,0,0,0
,76561198070638800,0,0,0,0,0,0
,76561197980035388,0,0,0,0,0,0
COH 2 - German Skin: (H) Winter Ambush Pattern,76561198055351919,0,0,0,0,0,1
,76561198065713547,0,0,0,0,0,0
,76561198071169080,0,0,0,0,0,0
Fantasy Grounds - Mini-Dungeon #015: Torment at Torni Tower (5E),JUSTVSKATE,0,0,0,0,0,1
,76561198068146833,0,0,0,0,0,0
,76561198081693601,0,0,0,0,0,0
,luncetalos,0,0,0,0,0,0
,QueenJesus,0,0,0,0,0,0
,damayo,0,0,0,0,0,0
,Popadopulas,0,0,0,0,0,0
,76561198086294583,0,0,0,0,0,0
,5unDe,0,0,0,0,0,0
Detrita Battlegrounds,grantfox02,1,0,0,0,0,0
Fantasy Grounds - B08: Thief in the Night (5E),JUSTVSKATE,0,0,0,0,0,1
,76561198076362383,0,0,0,0,0,0
軒轅劍外傳穹之扉(The Gate of Firmament),76561198038879240,0,0,0,0,0,0
,76561198071591082,0,0,0,0,0,0
Tin Star Demo,Sticky-Semen,0,0,0,0,0,0
,mongoose234,0,0,0,0,0,0
,76561198077746772,0,0,0,0,0,0
Good Will Hunting,76561198085582866,0,0,0,0,0,0
,76561198044053986,0,0,0,0,0,0
Alien: Isolation,glarelol,1,0,0,0,0,0
,Eviljarro,0,0,0,0,0,0
,rocno,0,0,0,0,0,0
,76561198008534835,0,0,0,0,0,0
,_minks,0,0,0,0,0,0
FSX Steam Edition: Night Environment: New York Add-On,Nut_Burger,0,0,0,1,0,0
,76561198074176323,0,0,0,0,0,0
,76561198091012647,0,0,0,0,0,0
,MrJakeKingdem,0,0,0,0,0,0
,xXnocommentXx,0,0,0,0,0,0
,76561198072283303,0,0,0,0,0,0
,76561198070157127,0,0,0,0,0,0
Vikings - Wolves of Midgard,76561198082448895,1,0,0,0,0,0
,76561198092089337,0,0,0,0,0,0
,76561198058128702,0,0,0,0,0,0
,76561198082086570,0,0,0,0,0,0
,76561198014533167,0,0,0,0,0,0
FSX: Steam Edition - Diamond DA40 Add-On,76561198054034038,0,0,0,1,0,0
FSX: Steam Edition - Bornholm Airport Add-On,76561198062137247,0,0,0,1,0,0
,76561198079206319,0,0,0,0,0,0
,topkeklord7,0,0,0,0,0,0
,colinturnip,0,0,0,0,0,0
,76561198065866954,0,0,0,0,0,0
,76561198052923728,0,0,0,0,0,0
,76561198105147781,0,0,0,0,0,0
Evolvation,76561198081057993,1,0,0,1,0,0
,066600,0,0,0,0,0,0
Holy Potatoes! A Weapon Shop?! - Spud Tales: Journey to Olympus,76561198062159365,0,0,0,1,0,0
,76561198071741345,0,0,0,0,0,0
,76561198091813824,0,0,0,0,0,0
Spooky Cats,Durbles,1,0,0,0,0,0
Polychromatic - Soundtrack,76561198067281155,1,0,0,0,0,0
Mission Runway,76561198002925281,0,0,0,1,0,0
ALONE IN SPACE,Draggonkin,0,1,0,0,0,0
Rocksmith® 2014 – Pantera - “5 Minutes Alone”,76561198047424421,0,0,0,1,0,0
,76561198064705030,0,0,0,0,0,0
,76561198088870703,0,0,0,0,0,0
,pineappledonut,0,0,0,0,0,0
Satellite Reign Soundtrack,76561198079131710,0,0,0,0,0,0
,76561198090734410,0,0,0,0,0,0
Tap Adventure: Time Travel - Beginner's Pack,76561198016020276,0,1,0,0,0,0
Coin Crypt,76561198065381278,0,0,0,0,0,0
Hardcore Survival,gokoucuyos12,1,1,0,1,0,1
,76561198083849210,0,0,0,0,0,0
,76561198058463438,0,0,0,0,0,0
,Ahnkim,0,0,0,0,0,0
Dead Rising 4 - Frank Rising,ShakenandStirred,1,0,0,0,0,0
,zvanik,0,0,0,0,0,0
,76561198086028360,0,0,0,0,0,0
,MLP_22,0,0,0,0,0,0
,76561198065381278,0,0,0,0,0,0
,76561198072489588,0,0,0,0,0,0
,76561198062634153,0,0,0,0,0,0
,76561198032262029,0,0,0,0,0,0
Seiren,76561198066222034,0,0,0,0,0,0
,jn0286,0,0,0,0,0,0
,karenchode,0,0,0,0,0,0
,76561198071867278,0,0,0,0,0,0
,76561198059806640,0,0,0,0,0,0
Trap Them,ZeldaTheEpic,1,1,0,0,0,1
,76561198076178437,0,0,0,0,0,0
,76561198049558541,0,0,0,0,0,0
,76561198074212617,0,0,0,0,0,0
RESCUE 2: Everyday Heroes,76561198012089033,0,0,0,1,0,1
,76561198006266182,0,0,0,0,0,0
,MooshW,0,0,0,0,0,0
,edwardkoo,0,0,0,0,0,0
,76561198005821848,0,0,0,0,0,0
,76561198089956353,0,0,0,0,0,0
FreeStyleFootball - Ginger Package,omfgabrams,1,0,0,0,1,0
,5438910,0,0,0,0,0,0
,76561198021710409,0,0,0,0,0,0
,76561198065507239,0,0,0,0,0,0
,76561198066382089,0,0,0,0,0,0
UFO Online: Invasion,76561198080194825,0,0,0,0,0,0
,isis4ever,0,0,0,0,0,0
Universal Pack,76561198053230995,0,0,0,0,0,1
,suckmystarfighter,0,0,0,0,0,0
Grey Lady,76561198015462171,0,0,0,0,0,0
,76561197966514579,0,0,0,0,0,0
The Astonishing Game,Rosineren,0,0,0,0,0,1
,76561198070407514,0,0,0,0,0,0
PhotoTangler Collage Maker,76561198076714078,0,0,0,0,0,0
,76561198026468073,0,0,0,0,0,0
C. Kane,Assaholicbitch,0,0,0,0,0,0
Rustbucket Rumble,76561198016889337,1,0,0,0,0,0
,76561198042552078,0,0,0,0,0,0
,hughconron,0,0,0,0,0,0
Fantasy Grounds - Dead in the Water (CoC),76561197987895320,0,0,0,0,0,1
,76561198063259280,0,0,0,0,0,0
,76561198083993063,0,0,0,0,0,0
,oakex,0,0,0,0,0,0
,76561198093381944,0,0,0,0,0,0
True or False 2,76561198023970509,0,0,0,0,0,0
,76561198154312269,0,0,0,0,0,0
Aerofly FS 2 - Orbx - Monterey Regional Airport,76561197970287922,0,0,0,1,0,0
,76561198037519056,0,0,0,0,0,0
,76561198068665540,0,0,0,0,0,0
,76561198079140101,0,0,0,0,0,0
,XCLASSIKS,0,0,0,0,0,0
,officerdavo,0,0,0,0,0,0
,1232999,0,0,0,0,0,0
,HarryBlehxd,0,0,0,0,0,0
,St3863,0,0,0,0,0,0
,ColicSpartan443,0,0,0,0,0,0
,76561198085938705,0,0,0,0,0,0
STAR WARS™ Starfighter™,76561198033689317,1,0,0,1,0,0
,76561198090713504,0,0,0,0,0,0
,maibiglargebuttocks,0,0,0,0,0,0
Undefeated,Skydogsgaming,0,1,0,0,0,1
,76561198079345697,0,0,0,0,0,0
,76561198084341855,0,0,0,0,0,0
,76561198002249227,0,0,0,0,0,0
,LegionofTalon,0,0,0,0,0,0
,76561198071938837,0,0,0,0,0,0
,76561198060108130,0,0,0,0,0,0
,riuu,0,0,0,0,0,0
,76561198097066185,0,0,0,0,0,0
Turn your Destiny,76561198072493009,0,0,0,0,0,0
,76561198071399737,0,0,0,0,0,0
,itslonk,0,0,0,0,0,0
Naruto the Movie: Ninja Clash in the Land of Snow,76561198041011500,0,0,0,0,0,0
,76561198063145410,0,0,0,0,0,0
,76561198069758303,0,0,0,0,0,0
,76561197972381630,0,0,0,0,0,0
,76561198057221618,0,0,0,0,0,0
,76561198088706891,0,0,0,0,0,0
,76561198044593618,0,0,0,0,0,0
,shadowhermit,0,0,0,0,0,0
BattleRush - US AT Infantry DLC,76561198091072952,1,1,0,0,0,0
,0136849195,0,0,0,0,0,0
,76561198069987968,0,0,0,0,0,0
Mad Hunter,SandvichMan,1,0,1,1,0,0
Nancy Drew®: The Deadly Device,76561198064827090,0,1,0,0,0,0
aMAZE Dark Times,76561198091494776,0,0,0,0,0,0
,EthanBradb3rry,0,0,0,0,0,0
,51041,0,0,0,0,0,0
,illumimarti,0,0,0,0,0,0
,76561198059677335,0,0,0,0,0,0
Affliction Roleplaying Game DLC,Hyren516,1,1,0,0,0,0
Ten Days in the Valley,76561198086918051,0,0,0,0,0,0
,76561198048703341,0,0,0,0,0,0
,76561198200727283,0,0,0,0,0,0
,76561198090747791,0,0,0,0,0,0
,MadBrosOnTheBeach,0,0,0,0,0,0
All Our Asias,76561198006613365,0,1,0,0,0,0
,yetibaconz,0,0,0,0,0,0
,76561198137804149,0,0,0,0,0,0
,76561198007342405,0,0,0,0,0,0
,ferrari22222,0,0,0,0,0,0
Tom Clancy's Rainbow Six® Siege - British Racer Pack,76561198012186429,1,0,0,0,0,0
Voice of Pripyat,76561198094239945,1,0,0,0,0,0
,h0id,0,0,0,0,0,0
BioShock Infinite,douglasespich,1,0,0,0,0,0
,76561198079130366,0,0,0,0,0,0
,76561198078841344,0,0,0,0,0,0
,Hellonicky,0,0,0,0,0,0
,76561198069163682,0,0,0,0,0,0
,Ryusey,0,0,0,0,0,0
X-Plane 10 AddOn - Carenado - CT206H Stationair,fireske,0,0,0,1,0,0
,beamer3,0,0,0,0,0,0
,76561198018626090,0,0,0,0,0,0
,thedeathdealer,0,0,0,0,0,0
Blackwake,terencemok,1,0,0,0,0,1
Mystic Destinies: Serendipity of Aeons - Takumi,Bump_Grind_Disclosure,0,1,0,1,0,0
,76561198062991223,0,0,0,0,0,0
Kevin Nealon: Whelmed...But Not Overly,76561198001524963,0,0,0,0,0,0
,76561198075211836,0,0,0,0,0,0
,76561198048925150,0,0,0,0,0,0
Elemental Heroes,the_gattinator,0,0,0,0,0,1
Krosmaster Arena,Hugh-Mungus,0,0,0,0,0,1
,callan999,0,0,0,0,0,0
,rav33nooo,0,0,0,0,0,0
,hlebteampro,0,0,0,0,0,0
RC Plane 3 - Red Baron,necrisis,0,0,1,1,1,0
,coztenza,0,0,0,0,0,0
,76561198062398182,0,0,0,0,0,0
,Joelyy,0,0,0,0,0,0
,mavoks,0,0,0,0,0,0
Doctor Watson - Treasure Island,nitr0ticwolf,0,0,0,0,0,0
,76561198071559369,0,0,0,0,0,0
Rocksmith - Foo Fighters - Walk,76561198020895359,0,0,0,1,0,0
,76561197979580256,0,0,0,0,0,0
,76561198152017633,0,0,0,0,0,0
,YouAreDedNottaBigSoupPrice,0,0,0,0,0,0
,76561198202590336,0,0,0,0,0,0
The Silent Age,76561198055446276,0,1,0,0,0,0
,76561198079321688,0,0,0,0,0,0
,darkxmeow,0,0,0,0,0,0
Echo of Soul,PizzaManKAK,0,0,0,0,0,0
,Scooterinooo,0,0,0,0,0,0
,Rhysy2706,0,0,0,0,0,0
Love Engine,76561198059743109,0,0,0,0,0,1
,76561198041940991,0,0,0,0,0,0
Small World 2 - Cursed!,76561198068151838,0,0,0,0,0,1
,76561198073468161,0,0,0,0,0,0
,BobBrushtail,0,0,0,0,0,0
SAS: Zombie Assault 4,arthurfragared,1,0,0,0,0,0
,troy2808,0,0,0,0,0,0
,76561198017615981,0,0,0,0,0,0
,0-3-0,0,0,0,0,0,0
,76561198083865135,0,0,0,0,0,0
,76561198095154237,0,0,0,0,0,0
,76561198009353440,0,0,0,0,0,0
Monkey King: Hero Is Back,lolmonkey246,0,0,0,0,0,0
,76561198035304021,0,0,0,0,0,0
,76561198065774957,0,0,0,0,0,0
,JeromeBroz,0,0,0,0,0,0
Red vs. Blue: Season 10,76561197986298494,0,0,0,0,0,0
,number1bestsingerinindia,0,0,0,0,0,0
20something,RocketEvil,0,0,0,0,0,0
,76561198030867375,0,0,0,0,0,0
,76561198051849545,0,0,0,0,0,0
,76561197968620326,0,0,0,0,0,0
,76561198041344258,0,0,0,0,0,0
,76561198049049834,0,0,0,0,0,0
,ytCremzy,0,0,0,0,0,0
,76561198073481804,0,0,0,0,0,0
,Zfiction,0,0,0,0,0,0
,Lux_Crownguard,0,0,0,0,0,0
,76561197993705839,0,0,0,0,0,0
,CyborgSaber,0,0,0,0,0,0
,76561198045516933,0,0,0,0,0,0
,76561198019617935,0,0,0,0,0,0
,Zodrodo,0,0,0,0,0,0
Rising World,76561198082834742,1,1,0,0,0,0
,SmeshDoge,0,0,0,0,0,0
Warface - Defender Pack,zdw36175,1,0,0,0,0,0
,djoncarlo,0,0,0,0,0,0
,76561197976176459,0,0,0,0,0,0
,76561198078317972,0,0,0,0,0,0
SurvHive,jacej3,1,0,0,0,0,0
,76561198078238323,0,0,0,0,0,0
Rocksmith® 2014 Edition – Remastered – Evanescence - “Everybody’s Fool”,76561198136186637,0,0,0,1,0,0
,darrylkerrigan,0,0,0,0,0,0
The Metronomicon: Slay The Dance Floor,Dr_Agent_WashingTub,1,0,0,0,0,0
,76561198063592925,0,0,0,0,0,0
,skuatz,0,0,0,0,0,0
,hazz2468,0,0,0,0,0,0
Hide and Seek - Beer Hat,76561198100180693,0,0,0,0,0,0
Solstice,emperor_217,0,1,0,0,0,0
,theawesomeguy,0,0,0,0,0,0
,76561198063366368,0,0,0,0,0,0
,76561198014675998,0,0,0,0,0,0
,76561198035547493,0,0,0,0,0,0
,76561198083444374,0,0,0,0,0,0
,76561198079508747,0,0,0,0,0,0
,09879655452567,0,0,0,0,0,0
,76561198095164410,0,0,0,0,0,0
,soulnsurf,0,0,0,0,0,0
,76561198182104702,0,0,0,0,0,0
,76561197997450642,0,0,0,0,0,0
Isyium,ZeroLithium,0,0,0,1,0,0
Hyperdimension Neptunia Re;Birth1 Additional Content2 / コンテンツ追加パック２ / 內容補充包２,76561198085577617,0,0,0,0,0,1
,76561198064258570,0,0,0,0,0,0
,76561198062180149,0,0,0,0,0,0
Risen 2: Dark Waters - Treasure Isle DLC,DuckPencil,1,1,0,0,0,0
,kazzy15,0,0,0,0,0,0
,uefawichayut,0,0,0,0,0,0
Ahros: One Warrior Chronicle,Bevthix,0,0,0,0,0,0
,yousnownothingknowjohn,0,0,0,0,0,0
,76561198071553876,0,0,0,0,0,0
,Funderstrike,0,0,0,0,0,0
,76561198061893543,0,0,0,0,0,0
Fist Puncher,76561198095165146,1,0,0,0,0,0
Tom Clancy's The Division™ - Last Stand,AppoGetsSuperAdmin,1,1,0,0,0,0
Disastr_Blastr - Soundtrack_to_Disastr,76561198064377389,1,0,0,0,0,0
The Deed: Dynasty,76561198070786082,0,1,0,0,0,0
,76561198068486587,0,0,0,0,0,0
Infection Rate,76561198216938369,1,0,0,0,0,0
,Spector011,0,0,0,0,0,0
,76561198070618031,0,0,0,0,0,0
Rise of Insanity,76561198073103882,0,0,0,0,0,0
,benoz11,0,0,0,0,0,0
,76561198070014536,0,0,0,0,0,0
Assassin's Creed Syndicate - The Last Maharaja,Rabwick,1,1,0,0,0,0
Rocksmith® 2014 Edition – Remastered – 2010s Mix Song Pack III,nv1309h1nsafwq1,0,0,0,1,0,0
,76561198069139035,0,0,0,0,0,0
,76561198049993689,0,0,0,0,0,0
,Hotbiscuits,0,0,0,0,0,0
,OhhAyre,0,0,0,0,0,0
,gumblore,0,0,0,0,0,0
,76561198075257303,0,0,0,0,0,0
Gotham City Impostors Free to Play: Harlette,76561198071394005,1,0,0,0,0,0
DC Universe™ Online,76561198054104164,1,1,0,0,0,0
,76561198048654878,0,0,0,0,0,0
,76561198068151932,0,0,0,0,0,0
,76561198069798488,0,0,0,0,0,0
,GamerEdge,0,0,0,0,0,0
,76561198068107878,0,0,0,0,0,0
,76561198001588534,0,0,0,0,0,0
,76561198047133648,0,0,0,0,0,0
,76561198102026274,0,0,0,0,0,0
Rocksmith® 2014 – The Doobie Brothers - “China Grove”,76561198064595451,0,0,0,1,0,0
,76561197994081390,0,0,0,0,0,0
,12524,0,0,0,0,0,0
,76561198069551296,0,0,0,0,0,0
Unit 4,ginger_ginger,1,0,0,0,0,0
,76561198043274212,0,0,0,0,0,0
,Pandaliti,0,0,0,0,0,0
,76561198078679059,0,0,0,0,0,0
,HeyPanda,0,0,0,0,0,0
,76561198065340769,0,0,0,0,0,0
,76561198082634687,0,0,0,0,0,0
,deltaboy3,0,0,0,0,0,0
Wurst Defender Coop Edition,76561198085191182,1,0,0,0,0,0
,76561197995292366,0,0,0,0,0,0
,deatheffekt,0,0,0,0,0,0
,76561198031079533,0,0,0,0,0,0
,76561198061741370,0,0,0,0,0,0
ICARUS.1 - PROTOTYPE EDITION,76561198080089767,1,0,0,0,0,0
Buff Knight Advanced,ronijolirocks,1,0,0,0,0,0
,76561198081831988,0,0,0,0,0,0
,KJellyC,0,0,0,0,0,0
,joaodiniz67,0,0,0,0,0,0
X-Plane 11 - Add-on: Aerosoft - Airport Antalya,76561197986678875,0,0,0,1,0,0
Project CARS 2 Season Pass,76561198057060736,0,0,1,0,0,0
,07846813956825,0,0,0,0,0,0
,76561198001682270,0,0,0,0,0,0
NanoScape Soundtrack,turd_dumping,1,0,0,0,0,0
,brink31,0,0,0,0,0,0
Lucid Trips,76561198048646439,0,0,0,0,0,0
,76561198007190687,0,0,0,0,0,0
UltraGoodness - Soundtrack,76561197960279442,1,0,0,0,0,0
,76561198075920681,0,0,0,0,0,0
,minosgt,0,0,0,0,0,0
,RockoEskol,0,0,0,0,0,0
,slamb_95,0,0,0,0,0,0
Planet Explorers Official Soundtrack,76561198071713972,1,1,0,1,0,0
Skullgirls: Color Palette Bundle,76561198094628467,1,0,0,0,0,0
,76561198057572373,0,0,0,0,0,0
Magic 2014 — Duels of the Planeswalkers,76561198091631756,0,0,0,0,0,1
,SweetSugar,0,0,0,0,0,0
,76561198009005660,0,0,0,0,0,0
,banhammer32,0,0,0,0,0,0
,926457123864182681994,0,0,0,0,0,0
,youseeitnowgetout,0,0,0,0,0,0
,76561198066985093,0,0,0,0,0,0
,76561198074508314,0,0,0,0,0,0
,76561198078811494,0,0,0,0,0,0
,76561198002072066,0,0,0,0,0,0
SpaceMerc,DemondSlayerV,1,0,0,0,0,0
,76561198086104739,0,0,0,0,0,0
,76561198097913004,0,0,0,0,0,0
Mobile Light Force (aka Gunbird),76561198065800152,1,0,0,0,0,0
,mrkoyotegamer,0,0,0,0,0,0
Construction Simulator 2015: Liebherr LTM 1300 6.2,FORTHMINGUTH,0,0,0,1,0,0
,-JT,0,0,0,0,0,0
,76561198277039934,0,0,0,0,0,0
,76561198085581110,0,0,0,0,0,0
,FTMagik,0,0,0,0,0,0
,76561198068160202,0,0,0,0,0,0
,76561197991676995,0,0,0,0,0,0
